"","X","Idshp","Produccion","Kg.arbol","Campo","Marco","Lon","Lat","DEM","slope","aspect","tri","tpi","roughness","flowdir","NDVISep","gNDVISep","SAVISep","NDVIEne","gNDVIEne","SAVIEne","DifNDVISepEne","DifgNDVISepEne","DifSAVISepEne","DG10ABRNOV","DG10ABROCT","DG10AGOOCT","DG10MAYNOV","DG10MAYOCT","DG12ABRNOV","DG12ABROCT","DG12AGOOCT","DG12MAYNOV","DG12MAYOCT","DG15ABRNOV","DG15ABROCT","DG15AGOOCT","DG15MAYNOV","DG15MAYOCT","CH10ABRNOV","CH10ABROCT","CH10AGOOCT","CH10MAYNOV","CH10MAYOCT","CH12ABRNOV","CH12ABROCT","CH12AGOOCT","CH12MAYNOV","CH12MAYOCT","CH15ABRNOV","CH15ABROCT","CH15AGOOCT","CH15MAYNOV","CH15MAYOCT","CH10ago","CH12ago","CH15ago","CH10sep","CH12sep","CH15sep","CH10oct","CH12oct","CH15oct","CH10nov","CH12nov","CH15nov"
"439",439,439,2020,81.9743882539683,"Freirina",100,-71.09147168,-28.49985368,82,1.413153707,300.9637565,0.625,-0.625,2,64,0.477086736,0.652930439,0.234954327,0.589760623,0.681434631,0.332292706,0.112673887,0.028504193,0.097338378,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"440",440,440,2020,78.5341743953824,"Freirina",100,-71.09151413,-28.49993424,82,1.413153707,300.9637565,0.625,-0.625,2,64,0.458609295,0.659133732,0.224110037,0.554016606,0.657923937,0.304259628,0.095407311,-0.001209795,0.080149591,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"441",441,441,2020,75.2979902777778,"Freirina",100,-71.09154654,-28.50002397,83,1.71353711,261.8698976,0.875,0.625,3,8,0.4387796,0.627611279,0.218862623,0.563185829,0.662024856,0.304984033,0.124406229,0.034413576,0.08612141,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"442",442,442,2020,74.6615970238095,"Freirina",100,-71.0915992,-28.50010437,83,1.71353711,261.8698976,0.875,0.625,3,8,0.471528084,0.649219513,0.232025281,0.558224172,0.659046888,0.296979874,0.086696088,0.009827375,0.064954594,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"443",443,443,2020,73.004994932179,"Freirina",100,-71.09164164,-28.50018493,83,1.71353711,261.8698976,0.875,0.625,3,8,0.463414622,0.666666687,0.221412018,0.564935074,0.666538596,0.302238822,0.101520452,-0.00012809,0.080826804,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"444",444,444,2020,90.3356571918768,"Freirina",100,-71.09167352,-28.5002476,83,1.71353711,261.8698976,0.875,0.625,3,8,0.457851251,0.648598135,0.223989233,0.502923944,0.629805803,0.266804546,0.045072693,-0.018792331,0.042815313,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"445",445,445,2020,79.640851569708,"Freirina",100,-71.09155152,-28.50027655,82,3.15734881,212.4711923,1.25,0.25,4,4,0.491969551,0.658055425,0.237035006,0.521316364,0.644965589,0.272478491,0.029346813,-0.013089836,0.035443485,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"446",446,446,2020,74.0259017582973,"Freirina",100,-71.09152968,-28.5002047,83,1.71353711,261.8698976,0.875,0.625,3,8,0.48210525,0.656470597,0.232881352,0.558985673,0.662877321,0.295492828,0.076880423,0.006406724,0.062611476,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"447",447,447,2020,74.2751218278389,"Freirina",100,-71.09149744,-28.50012398,83,1.71353711,261.8698976,0.875,0.625,3,8,0.469608656,0.663524985,0.228586867,0.565722589,0.659738243,0.301392823,0.096113933,-0.003786743,0.072805956,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"448",448,448,2020,81.7974020851371,"Freirina",100,-71.09145482,-28.50003441,84,1.083929915,243.4349488,1.125,1.125,2,32,0.457402816,0.633750558,0.223645195,0.575542114,0.664288402,0.31082809,0.118139298,0.030537844,0.087182894,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"449",449,449,2020,84.7327898134285,"Freirina",100,-71.09141219,-28.49994483,83,1.845447935,293.1985905,0.75,-0.25,2,16,0.47017104,0.647498846,0.228538603,0.579831946,0.662490785,0.316191465,0.109660906,0.014991939,0.087652862,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"450",450,450,2020,80.9039208181819,"Freirina",100,-71.09136974,-28.49986427,83,1.845447935,293.1985905,0.75,-0.25,2,16,0.493732293,0.660971224,0.245082289,0.592273211,0.672463775,0.326053947,0.098540918,0.01149255,0.080971658,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"451",451,451,2020,81.603282820818,"Freirina",100,-71.09132748,-28.49979274,83,1.845447935,293.1985905,0.75,-0.25,2,16,0.483091801,0.669990957,0.240513101,0.592100771,0.675985634,0.328650624,0.10900897,0.005994678,0.088137522,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"452",452,452,2020,104.93035255753,"Freirina",100,-71.09128485,-28.49970316,83,2.740385528,315,1.25,0.75,4,32,0.528885283,0.688230038,0.261464208,0.606513784,0.687260032,0.341802955,0.077628501,-0.000970006,0.080338746,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"453",453,453,2020,96.2493986068348,"Freirina",100,-71.09124223,-28.49961358,83,2.740385528,315,1.25,0.75,4,32,0.520866775,0.674768031,0.259877205,0.597904391,0.685664952,0.340079457,0.077037616,0.010896921,0.080202252,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"454",454,454,2020,92.2558783590744,"Freirina",100,-71.09120999,-28.49953287,83,2.740385528,315,1.25,0.75,4,32,0.462211626,0.645478964,0.231967002,0.581288821,0.675563276,0.330830306,0.119077195,0.030084312,0.098863304,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"455",455,455,2020,93.6991941981074,"Freirina",100,-71.09116755,-28.49945231,81,2.084309673,324.4623222,1.125,-0.875,4,16,0.375231064,0.582978725,0.197598964,0.555555545,0.64761585,0.320954233,0.180324481,0.064637125,0.123355269,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"456",456,456,2020,104.637112461472,"Freirina",100,-71.09107618,-28.49948079,84,1.71353711,315,1,1,3,32,0.341028323,0.56745708,0.186092377,0.432865073,0.56979239,0.246557504,0.09183675,0.00233531,0.060465127,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"457",457,457,2020,91.1485918413556,"Freirina",100,-71.09111845,-28.49955232,84,1.71353711,315,1,1,3,32,0.470266063,0.638186574,0.238618329,0.58379254,0.672142327,0.334137291,0.113526477,0.033955753,0.095518962,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"458",458,458,2020,95.3578558819365,"Freirina",100,-71.09116107,-28.4996419,84,1.71353711,315,1,1,3,32,0.542948474,0.687199652,0.271691322,0.606472486,0.689584732,0.347465992,0.063524012,0.00238508,0.07577467,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"459",459,459,2020,103.528548507044,"Freirina",100,-71.09119348,-28.49973164,83,2.740385528,315,1.25,0.75,4,32,0.528885283,0.688230038,0.261464208,0.606513784,0.687260032,0.341802955,0.077628501,-0.000970006,0.080338746,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"460",460,460,2020,90.6234643109244,"Freirina",100,-71.09123593,-28.49981219,83,1.845447935,293.1985905,0.75,-0.25,2,16,0.529079163,0.677447915,0.262841105,0.60108181,0.68361181,0.335134447,0.072002647,0.006163895,0.072293341,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"461",461,461,2020,83.8641222642358,"Freirina",100,-71.09127838,-28.49989275,83,1.845447935,293.1985905,0.75,-0.25,2,16,0.514205684,0.667694986,0.257034272,0.595041321,0.68130672,0.327935219,0.080835637,0.013611734,0.070900947,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"462",462,462,2020,82.4427933722944,"Freirina",100,-71.091321,-28.49998233,83,1.845447935,293.1985905,0.75,-0.25,2,16,0.477528098,0.650380969,0.238254145,0.585848063,0.672275007,0.321387798,0.108319965,0.021894038,0.083133653,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"463",463,463,2020,78.8654095537452,"Freirina",100,-71.09135306,-28.50005402,84,1.083929915,243.4349488,1.125,1.125,2,32,0.494391005,0.653368831,0.246931687,0.583508049,0.672942042,0.318621218,0.089117044,0.019573212,0.071689531,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"464",464,464,2020,78.3050207922327,"Freirina",100,-71.0913955,-28.50013458,84,1.083929915,243.4349488,1.125,1.125,2,32,0.476249482,0.645488024,0.233054847,0.552313165,0.670624256,0.298079371,0.076063683,0.025136232,0.065024525,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
"465",465,465,2020,77.8970178315019,"Freirina",100,-71.09142774,-28.50021529,84,1.083929915,243.4349488,1.125,1.125,2,32,0.479578938,0.66382575,0.231661007,0.551864155,0.659037113,0.290893763,0.072285217,-0.004788637,0.059232756,828.282772,660.5463619,300.7380975,693.1771618,525.4407517,526.3966199,404.8920962,186.6029387,435.984419,314.4798953,207.205014,146.4497588,70.81470595,168.8583232,108.103068,2136.958652,2016.112498,838.764076,1930.499403,1809.653249,2416.768623,2248.024366,929.6279164,2166.872965,1998.128708,2811.378466,2592.392796,1079.786209,2505.916578,2286.930907,293.9444696,320.6251605,367.3316724,308.5190296,343.6565975,400.9375748,236.3005769,265.3461584,311.5169613,120.8461545,168.7442565,218.9856705
