"","Predicho","Observado","Campo","Produccion","ID","Diferencia"
"414",74.4678680003263,98.6,"Freirina","2018",54,24.1321319996737
"415",76.9661979289646,61.4,"Freirina","2018",55,-15.5661979289646
"416",78.6277791264124,62,"Freirina","2018",56,-16.6277791264124
"417",76.0522855674618,61,"Freirina","2018",57,-15.0522855674618
"418",45.8209997101715,20.4,"Freirina","2018",58,-25.4209997101715
"419",55.6003642588995,40.9,"Freirina","2018",59,-14.7003642588995
"420",62.4063303615824,39.9,"Freirina","2018",60,-22.5063303615824
"421",53.2297528403881,39.4,"Freirina","2018",61,-13.8297528403881
"422",57.7241202374756,39.3,"Freirina","2018",62,-18.4241202374756
"423",63.6999995476191,39,"Freirina","2018",63,-24.6999995476191
"424",78.7522760108224,71,"Freirina","2018",66,-7.75227601082244
"425",67.6547164075631,54.7,"Freirina","2018",67,-12.9547164075631
"426",70.5699441666667,72,"Freirina","2018",68,1.43005583333333
"427",73.259739952381,61.9,"Freirina","2018",69,-11.359739952381
"428",85.1912797142857,72.9,"Freirina","2018",70,-12.2912797142857
"429",99.5171785468975,96.5,"Freirina","2018",71,-3.01717854689751
"430",93.8972261453054,86.5,"Freirina","2018",73,-7.3972261453054
"431",121.632549073793,145.9,"Freirina","2018",74,24.267450926207
"432",77.2383956032316,40,"Freirina","2018",75,-37.2383956032316
"433",82.5125424887788,69.9,"Freirina","2018",76,-12.6125424887788
"434",62.7470257380952,41,"Freirina","2018",77,-21.7470257380952
"435",78.5149038489225,54.8,"Freirina","2018",78,-23.7149038489225
"436",119.082218822298,155.7,"Freirina","2018",79,36.6177811777016
"437",110.483845274601,121.2,"Freirina","2018",80,10.716154725399
"438",85.4586585387531,72.1,"Freirina","2018",81,-13.3586585387531
"439",73.1496193888889,45.5,"Freirina","2018",82,-27.6496193888889
"440",65.8684519166667,44,"Freirina","2018",83,-21.8684519166667
"441",72.2119236507936,37,"Freirina","2018",86,-35.2119236507936
"442",94.6424321666666,94,"Freirina","2018",87,-0.642432166666637
"443",45.5761173097627,19.46,"Freirina","2018",88,-26.1161173097627
"444",57.0466737270577,47,"Freirina","2018",89,-10.0466737270577
"445",67.1653158341104,45.5,"Freirina","2018",90,-21.6653158341104
"446",71.8414993921489,54.7,"Freirina","2018",91,-17.1414993921489
"447",55.7964380180703,38.9,"Freirina","2018",92,-16.8964380180703
"448",68.0567260918018,58.4,"Freirina","2018",93,-9.65672609180184
"449",68.7697229117199,77.86,"Freirina","2018",94,9.09027708828008
"450",66.1442562945388,75,"Freirina","2018",95,8.85574370546124
"451",56.6433829229027,51,"Freirina","2018",96,-5.64338292290267
"452",53.0481027083194,40,"Freirina","2018",97,-13.0481027083194
"453",62.4409313005051,45.5,"Freirina","2018",98,-16.9409313005051
"454",83.3944037857144,69.4,"Freirina","2018",103,-13.9944037857144
"455",94.008889047619,98,"Freirina","2018",104,3.99111095238096
"456",70.9828741263736,54.7,"Freirina","2018",105,-16.2828741263736
"457",82.103288310777,69.4,"Freirina","2018",106,-12.703288310777
"458",143.592053166667,202.4,"Freirina","2018",107,58.8079468333333
"459",122.184318943155,163.4,"Freirina","2018",108,41.2156810568445
"460",153.628819919811,176.2,"Freirina","2018",109,22.5711800801892
"461",154.811721994277,213.1,"Freirina","2018",110,58.2882780057233
"462",115.393836055555,137.7,"Freirina","2018",111,22.3061639444447
"463",107.576259197097,143.4,"Freirina","2018",112,35.8237408029028
"464",120.878679412698,167.7,"Freirina","2018",113,46.8213205873018
"465",110.757115908242,132.5,"Freirina","2018",114,21.7428840917579
"466",105.715838601862,119.9,"Freirina","2018",115,14.1841613981384
"467",110.615742495247,98.4,"Freirina","2018",116,-12.2157424952467
"468",96.11114304382,83.1,"Freirina","2018",117,-13.01114304382
"469",98.5864478762487,98.1,"Freirina","2018",118,-0.486447876248704
"470",81.6276866729953,83.1,"Freirina","2018",119,1.47231332700466
"471",92.2557243189032,83.1,"Freirina","2018",120,-9.15572431890321
"472",100.221061238095,102,"Freirina","2018",121,1.77893876190475
"473",113.1670465,130.7,"Freirina","2018",122,17.5329534999999
"474",132.607850602564,192.5,"Freirina","2018",123,59.8921493974359
"475",96.3951737468118,101,"Freirina","2018",124,4.60482625318818
"476",95.9976955443013,91,"Freirina","2018",125,-4.99769554430125
"477",67.0892792918748,55,"Freirina","2018",126,-12.0892792918748
"478",74.4646070934766,91,"Freirina","2018",127,16.5353929065234
"479",75.3950634041367,79.2,"Freirina","2018",128,3.80493659586325
"480",54.995660410645,36.7,"Freirina","2018",129,-18.295660410645
"481",64.4375793387466,61.9,"Freirina","2018",130,-2.53757933874659
"482",62.7457570485081,61,"Freirina","2018",131,-1.74575704850808
"483",65.6924796605703,40,"Freirina","2018",132,-25.6924796605703
"484",79.4918125279463,60.4,"Freirina","2018",133,-19.0918125279463
"485",79.4629698237927,72.9,"Freirina","2018",134,-6.5629698237927
"486",66.3879965793651,40.3,"Freirina","2018",135,-26.0879965793651
"487",81.030554478355,98.5,"Freirina","2018",136,17.469445521645
"488",80.8367851417748,98,"Freirina","2018",137,17.1632148582252
"489",90.9631636447426,99.9,"Freirina","2018",138,8.93683635525741
"490",79.3466861367087,68.5,"Freirina","2018",139,-10.8466861367087
"491",94.9564007866453,119,"Freirina","2018",140,24.0435992133547
"492",116.212826881015,149.4,"Freirina","2018",141,33.187173118985
"493",86.9413980355608,64,"Freirina","2018",142,-22.9413980355608
"494",102.663073729583,94,"Freirina","2018",143,-8.66307372958283
"495",88.8519756424307,71,"Freirina","2018",144,-17.8519756424307
"496",97.1304972222223,94,"Freirina","2018",145,-3.13049722222226
"497",99.7838028333333,110.6,"Freirina","2018",146,10.8161971666667
"498",78.8932977857143,55.3,"Freirina","2018",147,-23.5932977857143
"499",96.5275292222222,101.2,"Freirina","2018",148,4.67247077777779
"500",75.7364890005313,61.4,"Freirina","2018",149,-14.3364890005314
"501",98.8430676666666,110.6,"Freirina","2018",150,11.7569323333334
"502",116.339599521645,150.9,"Freirina","2018",151,34.5604004783547
"503",67.3251324011544,37.7,"Freirina","2018",152,-29.6251324011544
"504",81.5602609584499,80.96,"Freirina","2018",153,-0.600260958449937
"505",79.8829168780664,76,"Freirina","2018",154,-3.88291687806637
"506",71.7270439365079,54.8,"Freirina","2018",155,-16.9270439365079
"507",62.6570863956044,34.25,"Freirina","2018",156,-28.4070863956044
"508",73.435257974359,56,"Freirina","2018",157,-17.435257974359
"509",88.1082856660483,68.5,"Freirina","2018",158,-19.6082856660483
"510",66.6603683322706,57,"Freirina","2018",159,-9.66036833227056
"511",65.9338363584749,57.8,"Freirina","2018",160,-8.13383635847488
"512",82.3940084483702,89,"Freirina","2018",161,6.60599155162976
"513",62.0665250898546,56,"Freirina","2018",162,-6.06652508985463
"514",56.9382903295592,35.6,"Freirina","2018",163,-21.3382903295592
"515",78.8251784175125,81,"Freirina","2018",165,2.17482158248747
"516",66.7210229307671,54,"Freirina","2018",166,-12.7210229307671
"517",78.3737411948052,69.5,"Freirina","2018",167,-8.87374119480519
"518",71.6858782301587,55,"Freirina","2018",168,-16.6858782301587
"519",90.9227001515152,86.8,"Freirina","2018",169,-4.12270015151522
"520",97.4116383333333,97.8,"Freirina","2018",170,0.388361666666654
"521",95.9632466450218,117.4,"Freirina","2018",171,21.4367533549782
"522",75.5670481825398,58.7,"Freirina","2018",172,-16.8670481825398
"523",80.9223397243869,69.4,"Freirina","2018",173,-11.5223397243869
"524",118.063955952381,144.8,"Freirina","2018",174,26.736044047619
"525",56.940045404762,36.2,"Freirina","2018",175,-20.740045404762
"526",78.9229164761905,90.8,"Freirina","2018",176,11.8770835238095
"527",58.5438911666666,36.3,"Freirina","2018",177,-22.2438911666666
"528",95.3443599523809,92.6,"Freirina","2018",178,-2.74435995238095
"529",93.1843512222222,109,"Freirina","2018",179,15.8156487777778
"530",50.386443126984,17.3,"Freirina","2018",180,-33.0864431269841
"531",83.7748208095238,98,"Freirina","2018",181,14.2251791904762
"532",77.6178797759463,92.6,"Freirina","2018",182,14.9821202240537
"533",76.6022364660895,69.8,"Freirina","2018",183,-6.80223646608945
"534",74.8559312222223,69.3,"Freirina","2018",184,-5.55593122222233
"535",79.9529590000001,68.9,"Freirina","2018",185,-11.0529590000001
"536",87.1297144047619,89.8,"Freirina","2018",186,2.67028559523811
"537",96.4046131190479,94.9,"Freirina","2018",187,-1.50461311904789
"538",97.5895010128207,121.9,"Freirina","2018",188,24.3104989871793
"539",79.5570826190475,83.1,"Freirina","2018",189,3.54291738095245
"540",82.3018366666664,98.6,"Freirina","2018",190,16.2981633333335
"541",57.1506651890332,39.4,"Freirina","2018",191,-17.7506651890332
"542",52.4860925018315,38.5,"Freirina","2018",192,-13.9860925018315
"543",99.2630602851039,134.8,"Freirina","2018",193,35.5369397148961
"544",47.902841092352,20.1,"Freirina","2018",194,-27.802841092352
"545",50.7874253102454,19.9,"Freirina","2018",195,-30.8874253102454
"546",76.4764812611833,59.7,"Freirina","2018",196,-16.7764812611833
"547",57.2000972857142,39.8,"Freirina","2018",197,-17.4000972857142
"548",45.1788847222221,17.3,"Freirina","2018",198,-27.8788847222221
"549",42.4981274047619,19,"Freirina","2018",199,-23.4981274047619
"550",82.3190832736708,107.9,"Freirina","2018",200,25.5809167263292
"551",75.5716410401155,69.5,"Freirina","2018",201,-6.07164104011549
"552",59.2920273200601,62,"Freirina","2018",202,2.70797267993995
"553",53.1277037615995,31,"Freirina","2018",203,-22.1277037615995
"554",51.6053372698413,38.7,"Freirina","2018",204,-12.9053372698413
"555",50.0823661190476,19.3,"Freirina","2018",205,-30.7823661190476
"556",92.4703053101343,116.2,"Freirina","2018",206,23.7296946898657
"557",67.7305478174604,78.9,"Freirina","2018",207,11.1694521825396
"558",61.2050321666667,58,"Freirina","2018",208,-3.20503216666668
"559",52.8705311666667,41.4,"Freirina","2018",209,-11.4705311666667
"560",69.1524085238095,82.8,"Freirina","2018",210,13.6475914761905
"561",77.1386051495727,84,"Freirina","2018",211,6.86139485042733
"562",63.775501,56.5,"Freirina","2018",212,-7.27550099999996
"563",62.4205179047619,56.7,"Freirina","2018",213,-5.72051790476191
"564",77.5004119523808,83.1,"Freirina","2018",214,5.59958804761916
"565",56.0405128333333,37.8,"Freirina","2018",215,-18.2405128333333
"566",60.402292530303,57,"Freirina","2018",216,-3.40229253030301
"567",65.2469745,82.3,"Freirina","2018",217,17.0530255
"568",45.0047553333333,31.68,"Freirina","2018",218,-13.3247553333333
"569",77.2893521897547,85.5,"Freirina","2018",219,8.21064781024529
"570",74.8751052301587,95,"Freirina","2018",220,20.1248947698413
"571",75.3858490294118,79.2,"Freirina","2018",221,3.81415097058824
"572",44.5160238968254,19,"Freirina","2018",222,-25.5160238968254
"573",49.0551037539683,57,"Freirina","2018",223,7.94489624603172
"574",58.3346654035965,57.7,"Freirina","2018",224,-0.634665403596451
"575",55.6500040952381,57.46,"Freirina","2018",225,1.80999590476188
"576",52.1859457936507,51.3,"Freirina","2018",226,-0.885945793650734
"577",48.390990452381,38.4,"Freirina","2018",227,-9.99099045238101
"578",40.5324790714286,19,"Freirina","2018",228,-21.5324790714286
"579",50.8448478376623,38,"Freirina","2018",229,-12.8448478376623
"580",57.4730816428572,55,"Freirina","2018",230,-2.47308164285717
"581",61.0984075,55.5,"Freirina","2018",231,-5.59840749999998
"582",40.1188082857143,18.9,"Freirina","2018",232,-21.2188082857143
"583",87.8267387380953,109,"Freirina","2018",233,21.1732612619047
"584",87.0675797582973,84.3,"Freirina","2018",234,-2.76757975829729
"585",65.7955306031746,56,"Freirina","2018",235,-9.7955306031746
"586",55.4838569502164,42,"Freirina","2018",236,-13.4838569502164
"587",48.1208058412698,37.8,"Freirina","2018",237,-10.3208058412698
"588",49.5780867619048,54.7,"Freirina","2018",238,5.12191323809517
"589",49.1363171904762,38.9,"Freirina","2018",239,-10.2363171904762
"590",41.2148143333333,40.2,"Freirina","2018",240,-1.01481433333333
"591",49.0388365238095,40.7,"Freirina","2018",241,-8.33883652380952
"592",77.5643094294872,101.8,"Freirina","2018",242,24.2356905705128
"593",74.6812234603175,61.5,"Freirina","2018",243,-13.1812234603175
"594",54.8297212777778,47.4,"Freirina","2018",244,-7.42972127777781
"595",81.1033266634608,65,"Freirina","2018",245,-16.1033266634608
"596",62.9011971230158,61.1,"Freirina","2018",246,-1.80119712301583
"597",47.4199983181818,41.1,"Freirina","2018",247,-6.31999831818175
"598",48.2610410198413,40.73,"Freirina","2018",248,-7.53104101984127
"599",56.6369274007936,40.1,"Freirina","2018",251,-16.5369274007936
"600",46.6433562178932,34,"Freirina","2018",255,-12.6433562178932
"601",47.1973341753247,57.6,"Freirina","2018",256,10.4026658246753
"602",46.6713167893218,33,"Freirina","2018",258,-13.6713167893218
"603",72.607775857143,98.4,"Freirina","2018",260,25.792224142857
"604",105.723814515873,130.7,"Freirina","2018",261,24.9761854841271
"605",63.5661881969697,37.4,"Freirina","2018",262,-26.1661881969697
"606",79.7587089029304,66,"Freirina","2018",263,-13.7587089029304
"607",66.4348129285715,54.4,"Freirina","2018",264,-12.0348129285715
"608",54.9137865,35,"Freirina","2018",266,-19.9137865
"609",51.8222751904762,32,"Freirina","2018",267,-19.8222751904762
"610",66.0269165952381,54.7,"Freirina","2018",268,-11.3269165952381
"611",66.3563851428571,64,"Freirina","2018",269,-2.35638514285714
"612",71.9973272380952,67.1,"Freirina","2018",276,-4.89732723809519
"613",72.6655400714285,83.8,"Freirina","2018",277,11.1344599285715
"614",63.5509973095239,61.4,"Freirina","2018",280,-2.15099730952385
"615",79.2679755,102.3,"Freirina","2018",281,23.0320245
"616",99.1164625952381,118.1,"Freirina","2018",282,18.9835374047618
"617",96.9235235476191,90.5,"Freirina","2018",283,-6.42352354761914
"618",88.1941804087301,91,"Freirina","2018",284,2.80581959126988
"619",76.706055884005,85.7,"Freirina","2018",285,8.99394411599503
"620",66.3174555588236,36.2,"Freirina","2018",286,-30.1174555588236
"621",118.317023,181.6,"Freirina","2018",287,63.2829770000004
"622",110.406774666667,140,"Freirina","2018",288,29.5932253333333
"623",93.3669206666665,118.1,"Freirina","2018",289,24.7330793333335
"624",118.973292809524,149.5,"Freirina","2018",290,30.5267071904762
"625",126.086660621212,176,"Freirina","2018",291,49.9133393787879
"626",112.581732428571,116,"Freirina","2018",292,3.41826757142857
"627",106.748147842863,134.5,"Freirina","2018",293,27.7518521571367
"628",86.8431482250613,110.9,"Freirina","2018",294,24.0568517749387
"629",58.9293426010536,33.2,"Freirina","2018",295,-25.7293426010536
"630",49.3932676750472,36.9,"Freirina","2018",296,-12.4932676750472
"631",47.9405069880953,19.4,"Freirina","2018",298,-28.5405069880953
"632",77.600489,97.1,"Freirina","2018",299,19.499511
"633",47.0560971904762,18.4,"Freirina","2018",301,-28.6560971904762
"634",49.4936292142858,36.9,"Freirina","2018",302,-12.5936292142858
"635",48.6612182261905,36.4,"Freirina","2018",303,-12.2612182261905
"636",55.4151452142857,57.8,"Freirina","2018",304,2.38485478571425
"637",53.3259663333333,38.5,"Freirina","2018",305,-14.8259663333333
"638",77.1548712820512,98,"Freirina","2018",306,20.8451287179488
"639",42.7218129658032,19.6,"Freirina","2018",307,-23.1218129658032
"640",65.7867343680471,59,"Freirina","2018",308,-6.78673436804715
"641",50.2385562422578,18.4,"Freirina","2018",309,-31.8385562422578
"642",116.900847967532,147.6,"Freirina","2018",310,30.6991520324677
"643",111.533485566416,116.5,"Freirina","2018",311,4.96651443358391
"644",103.70971765873,118,"Freirina","2018",312,14.2902823412699
"645",85.9739511904762,68.5,"Freirina","2018",313,-17.4739511904762
"646",109.745216928571,126,"Freirina","2018",314,16.2547830714286
"647",86.4627063095238,62,"Freirina","2018",315,-24.4627063095238
"648",62.4293333293652,38.4,"Freirina","2018",316,-24.0293333293652
"649",64.3282444922927,57.7,"Freirina","2018",317,-6.62824449229265
"650",71.5506539949788,58,"Freirina","2018",318,-13.5506539949788
"651",74.399647409282,96,"Freirina","2018",319,21.600352590718
"652",63.0690409505495,61,"Freirina","2018",320,-2.06904095054946
"653",63.0834767380952,60.7,"Freirina","2018",321,-2.38347673809524
"654",63.0887222460318,60.4,"Freirina","2018",322,-2.6887222460318
"655",50.0447915482133,40.2,"Freirina","2018",323,-9.84479154821328
"656",43.3974661666666,20.1,"Freirina","2018",324,-23.2974661666666
"657",73.6293276190476,97,"Freirina","2018",325,23.3706723809524
"658",49.3722594304029,38,"Freirina","2018",326,-11.3722594304029
"659",77.4301816327941,77.6,"Freirina","2018",327,0.169818367205892
"660",78.0676947287157,95,"Freirina","2018",328,16.9323052712843
"661",74.8978751587302,97,"Freirina","2018",329,22.1021248412698
"662",59.4092785238095,51.3,"Freirina","2018",330,-8.10927852380946
"663",104.797952,136.8,"Freirina","2018",331,32.0020479999999
"664",72.3090143571429,95,"Freirina","2018",332,22.6909856428571
"665",82.5982377611833,107.9,"Freirina","2018",333,25.3017622388167
"666",76.9375064834055,38.6,"Freirina","2018",334,-38.3375064834055
"667",110.414521832723,135.2,"Freirina","2018",335,24.7854781672773
"668",95.0654827731575,134.5,"Freirina","2018",336,39.4345172268425
"669",107.734805839827,101.2,"Freirina","2018",337,-6.53480583982666
"670",98.317122452381,76.8,"Freirina","2018",338,-21.517122452381
"671",58.5179300454546,38.4,"Freirina","2018",340,-20.1179300454546
"672",49.0920155952381,38.8,"Freirina","2018",341,-10.2920155952381
"673",68.1884023196248,76.8,"Freirina","2018",342,8.61159768037524
"674",36.0819076904761,19.3,"Freirina","2018",346,-16.7819076904761
"675",45.9544817619047,18.8,"Freirina","2018",347,-27.1544817619047
"676",39.0336519444444,18.5,"Freirina","2018",348,-20.5336519444444
"677",44.0866331672772,38.6,"Freirina","2018",349,-5.48663316727717
"678",55.4216500726496,56.4,"Freirina","2018",350,0.978349927350443
"679",60.5259352991641,68.7,"Freirina","2018",353,8.17406470083586
"680",49.5488106802732,34.35,"Freirina","2018",354,-15.1988106802732
"681",62.3529324224387,57.6,"Freirina","2018",355,-4.75293242243867
"682",81.2670133354979,96,"Freirina","2018",356,14.7329866645021
"683",64.9431570119327,38.4,"Freirina","2018",357,-26.5431570119327
"684",83.4060845310246,92.3,"Freirina","2018",358,8.89391546897541
"685",111.367220214286,146.4,"Freirina","2018",359,35.0327797857141
"686",95.9268135096015,85.4,"Freirina","2018",360,-10.5268135096015
"687",74.7052466760461,98.3,"Freirina","2018",361,23.5947533239539
"688",82.8346613746254,110.8,"Freirina","2018",362,27.9653386253746
"689",68.8912614359782,85,"Freirina","2018",363,16.1087385640218
"690",76.3863618267015,96.9,"Freirina","2018",364,20.5136381732985
"691",77.1356360179952,92.3,"Freirina","2018",365,15.1643639820048
"692",60.6850146666666,54.3,"Freirina","2018",377,-6.38501466666662
"693",58.4083087881841,54.7,"Freirina","2018",384,-3.70830878818406
"694",55.601430234127,54.3,"Freirina","2018",386,-1.30143023412695
"695",56.1402551787178,54.9,"Freirina","2018",387,-1.24025517871784
"696",51.2702702137921,38.4,"Freirina","2018",388,-12.8702702137921
"697",114.324213245421,173,"Freirina","2018",389,58.6757867545788
"698",85.651137975916,109.8,"Freirina","2018",390,24.148862024084
"699",49.0776296828923,36.4,"Freirina","2018",392,-12.6776296828923
"700",42.6632228761739,22.12,"Freirina","2018",393,-20.5432228761739
"701",55.5395948070623,44.24,"Freirina","2018",394,-11.2995948070623
"702",64.0872790459125,66.36,"Freirina","2018",395,2.27272095408746
"703",63.1883930988455,52.35,"Freirina","2018",396,-10.8383930988455
"704",36.0795882500001,17.45,"Freirina","2018",397,-18.6295882500001
"705",55.2866121190477,34.9,"Freirina","2018",402,-20.3866121190477
"706",55.0347322128981,35.3,"Freirina","2018",403,-19.7347322128981
"707",40.6405423650794,35.6,"Freirina","2018",404,-5.04054236507944
"708",43.8170218571428,34.9,"Freirina","2018",405,-8.91702185714284
"709",73.8818371904762,79.2,"Freirina","2018",421,5.31816280952384
"710",45.4763811007325,17.96,"Freirina","2018",423,-27.5163811007325
"711",52.8907182777777,53.3,"Freirina","2018",424,0.409281722222275
"712",37.3779413412698,18,"Freirina","2018",425,-19.3779413412698
"713",52.4475955714285,35.92,"Freirina","2018",427,-16.5275955714285
"714",61.4561516234402,59.8,"Freirina","2018",428,-1.65615162344025
"715",49.7831640230754,39.9,"Freirina","2018",429,-9.88316402307535
"716",51.2074043669564,39.7,"Freirina","2018",430,-11.5074043669564
"717",91.6121160615077,144.2,"Freirina","2018",431,52.5878839384922
"718",57.5323078214286,41.2,"Freirina","2018",432,-16.3323078214286
"719",53.5595682395382,44,"Freirina","2018",433,-9.55956823953823
"720",59.0237837467533,43,"Freirina","2018",434,-16.0237837467533
"721",62.5022683889104,64,"Freirina","2018",436,1.49773161108959
"722",67.1874825873015,78.26,"Freirina","2018",438,11.0725174126985
"723",73.6602968888891,97.83,"Freirina","2018",439,24.1697031111109
"724",61.470470611111,67.1,"Freirina","2018",442,5.62952938888895
"725",63.6953944761905,59.9,"Freirina","2018",443,-3.79539447619052
"726",64.8828317597402,79.3,"Freirina","2018",445,14.4171682402598
"727",71.0918492777778,79.8,"Freirina","2018",446,8.70815072222223
"728",42.1334631060606,19.9,"Freirina","2018",447,-22.2334631060606
"729",59.6028888333333,65,"Freirina","2018",449,5.39711116666672
"730",57.0840312777778,48.7,"Freirina","2018",450,-8.38403127777782
"731",63.3795954841271,66,"Freirina","2018",451,2.62040451587295
"732",56.7899508394842,49.5,"Freirina","2018",452,-7.28995083948423
"733",68.9233721488307,85.2,"Freirina","2018",453,16.2766278511693
"734",46.1139735182041,35.9,"Freirina","2018",456,-10.2139735182041
"735",53.6056293774637,53.9,"Freirina","2018",457,0.294370622536292
"736",61.7385697103174,54,"Freirina","2018",458,-7.73856971031744
"737",56.9397011369261,54.3,"Freirina","2018",459,-2.63970113692613
"738",57.4648185826951,55,"Freirina","2018",460,-2.46481858269512
"739",57.382024547619,55.5,"Freirina","2018",461,-1.88202454761903
"740",58.4254297179487,56,"Freirina","2018",462,-2.42542971794872
"741",58.1274316370851,67,"Freirina","2018",463,8.87256836291485
"742",52.8532996361416,56,"Freirina","2018",464,3.14670036385836
"743",61.9074895805254,74.6,"Freirina","2018",465,12.6925104194746
"744",38.834846031302,18.6,"Freirina","2018",466,-20.234846031302
"745",35.1849388072419,18.7,"Freirina","2018",467,-16.4849388072419
"746",45.6250484227994,37.3,"Freirina","2018",468,-8.32504842279942
"747",47.5643392301588,41.4,"Freirina","2018",470,-6.16433923015877
"748",54.4512421243552,43,"Freirina","2018",471,-11.4512421243552
"749",48.3596982362638,42.8,"Freirina","2018",472,-5.55969823626377
"750",49.9897305611823,41.9,"Freirina","2018",473,-8.08973056118234
"751",50.6146025411255,42.6,"Freirina","2018",474,-8.01460254112553
"752",51.3870755613161,56,"Freirina","2018",475,4.61292443868388
"753",38.8674850258353,27.7,"Freirina","2018",476,-11.1674850258353
"754",59.7692075555555,73.3,"Freirina","2018",477,13.5307924444445
"755",39.1024419365079,19.1,"Freirina","2018",478,-20.0024419365079
"756",48.9976022399064,55,"Freirina","2018",479,6.00239776009355
"757",45.9370398333333,27.5,"Freirina","2018",480,-18.4370398333333
"758",47.5333069285714,54.5,"Freirina","2018",481,6.96669307142858
"759",39.0812110169655,36.3,"Freirina","2018",482,-2.7812110169655
"760",39.2881957945666,27.2,"Freirina","2018",483,-12.0881957945666
"761",52.9417786633531,54.8,"Freirina","2018",484,1.85822133664689
"762",53.0195847718464,54.7,"Freirina","2018",485,1.68041522815359
"763",53.841029169192,54,"Freirina","2018",486,0.15897083080803
"764",58.6645559285714,64,"Freirina","2018",487,5.33544407142859
"765",50.7033207142856,42.6,"Freirina","2018",488,-8.10332071428558
"766",58.7713447380953,67.2,"Freirina","2018",489,8.42865526190468
"767",57.9562583888889,62.5,"Freirina","2018",490,4.54374161111112
"768",57.848313,55.5,"Freirina","2018",491,-2.34831300000001
"769",63.6020024212453,65.8,"Freirina","2018",492,2.19799757875465
"770",64.2581211428571,69.2,"Freirina","2018",493,4.94187885714291
"771",110.992295629148,135.2,"Freirina","2018",494,24.2077043708515
"772",112.277543769841,144.2,"Freirina","2018",495,31.9224562301591
"773",103.507791880953,100,"Freirina","2018",496,-3.50779188095257
"774",62.3676581031746,56,"Freirina","2018",497,-6.36765810317463
"775",67.5102482301587,57,"Freirina","2018",498,-10.5102482301587
"776",45.3952276349206,33,"Freirina","2018",499,-12.3952276349206
"777",45.379345468254,34,"Freirina","2018",500,-11.379345468254
