Idshp,Produccion,Kg arbol,Campo,Marco,Lon,Lat,DEM,slope,aspect,tri,tpi,roughness,flowdir,NDVISep,gNDVISep,SAVISep,NDVIEne,gNDVIEne,SAVIEne,DifNDVISepEne,DifgNDVISepEne,DifSAVISepEne,DG10ABRNOV,DG10ABROCT,DG10AGOOCT,DG10MAYNOV,DG10MAYOCT,DG12ABRNOV,DG12ABROCT,DG12AGOOCT,DG12MAYNOV,DG12MAYOCT,DG15ABRNOV,DG15ABROCT,DG15AGOOCT,DG15MAYNOV,DG15MAYOCT,CH10ABRNOV,CH10ABROCT,CH10AGOOCT,CH10MAYNOV,CH10MAYOCT,CH12ABRNOV,CH12ABROCT,CH12AGOOCT,CH12MAYNOV,CH12MAYOCT,CH15ABRNOV,CH15ABROCT,CH15AGOOCT,CH15MAYNOV,CH15MAYOCT,CH10ago,CH12ago,CH15ago,CH10sep,CH12sep,CH15sep,CH10oct,CH12oct,CH15oct,CH10nov,CH12nov,CH15nov
349,2018,38.6,Freirina,100,-71.09182327,-28.49903617,82,1.532725565,288.4349488,1.125,1.125,3,32,0.538664015,0.810999215,0.305448413,0.576899704,0.73918879,0.34342584,0.038235689,-0.071810424,0.037977427,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
350,2018,56.4,Freirina,100,-71.09186625,-28.49914379,82,1.532725565,288.4349488,1.125,1.125,3,32,0.529999987,0.795774639,0.298124999,0.51223934,0.696846426,0.305993497,-0.017760647,-0.098928213,0.007868499,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
353,2018,68.7,Freirina,100,-71.09192122,-28.49934145,82,0.342805543,315,0.75,0.75,2,1,0.533703936,0.830016613,0.292459995,0.534124631,0.711920559,0.322580665,0.000420695,-0.118096054,0.030120671,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
354,2018,34.35,Freirina,100,-71.09195381,-28.49944021,82,0.342805543,315,0.75,0.75,2,1,0.568010944,0.846277654,0.314534456,0.588037819,0.741633236,0.349220723,0.020026875,-0.104644418,0.034686267,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
355,2018,57.6,Freirina,100,-71.09197602,-28.4995301,82,0.766499914,341.5650512,0.5,0.5,2,128,0.597993559,0.867671728,0.321332306,0.606957574,0.762382865,0.360456675,0.008964015,-0.105288863,0.03912437,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
356,2018,96,Freirina,100,-71.09200843,-28.49961983,82,0.766499914,341.5650512,0.5,0.5,2,128,0.591292134,0.834075272,0.321865439,0.670924563,0.785505354,0.399251908,0.079632429,-0.048569918,0.077386469,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
357,2018,38.4,Freirina,100,-71.09204067,-28.49970055,82,0.766499914,341.5650512,0.5,0.5,2,128,0.600844787,0.872375429,0.326552749,0.67227148,0.796387553,0.398803055,0.071426693,-0.075987875,0.072250307,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
358,2018,92.3,Freirina,100,-71.09206269,-28.49978142,82,0.685586544,315,0.25,0,2,32,0.586617118,0.88599205,0.307802349,0.671162492,0.81830889,0.386369228,0.084545374,-0.06768316,0.078566879,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
359,2018,146.4,Freirina,100,-71.09210531,-28.49987099,82,1.235826027,348.6900675,0.5,0.25,3,32,0.579150595,0.87442714,0.296442688,0.661848746,0.809663236,0.370344818,0.082698151,-0.064763904,0.07390213,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
360,2018,85.4,Freirina,100,-71.09212787,-28.49997893,82,1.235826027,348.6900675,0.5,0.25,3,32,0.576434338,0.903300822,0.295577198,0.632407087,0.819402993,0.354763985,0.055972749,-0.083897829,0.059186786,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
361,2018,98.3,Freirina,100,-71.09214972,-28.50005078,82,0.766499914,108.4349488,0.25,0,2,2,0.519068641,0.844953656,0.258910686,0.567819159,0.774266362,0.319930077,0.048750518,-0.070687294,0.061019391,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
362,2018,110.8,Freirina,100,-71.092058,-28.50006121,82,0.685586544,225,0.25,0,2,4,0.47705359,0.823809505,0.244369805,0.54455446,0.7495327,0.308219165,0.06750087,-0.074276805,0.06384936,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
363,2018,85,Freirina,100,-71.09200516,-28.49997179,82,0.685586544,315,0.25,0,2,32,0.572492023,0.836853027,0.309742987,0.590407057,0.772151947,0.343554914,0.017915034,-0.06470108,0.033811927,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
364,2018,96.9,Freirina,100,-71.09198349,-28.49990896,82,0.685586544,315,0.25,0,2,32,0.588892901,0.866158426,0.31512931,0.650349667,0.799029827,0.376749337,0.061456766,-0.067128599,0.061620027,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
365,2018,92.3,Freirina,100,-71.09196093,-28.49980103,82,0.685586544,315,0.25,0,2,32,0.6,0.859268188,0.329657793,0.670209546,0.774193585,0.399192095,0.070209546,-0.085074604,0.069534302,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
377,2018,54.3,Freirina,100,-71.09159791,-28.49900354,82,1.028318474,135,0.75,0.75,2,4,0.557407403,0.794452369,0.328762144,0.403062703,0.614898562,0.24731119,-0.1543447,-0.179553807,-0.081450954,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
384,2018,54.7,Freirina,100,-71.09176176,-28.49954242,82,1.532725565,341.5650512,0.625,0.125,3,64,0.567754322,0.887245834,0.29171598,0.601585736,0.794226468,0.340289026,0.033831414,-0.093019366,0.048573047,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
386,2018,54.3,Freirina,100,-71.09181602,-28.49970401,82,0.766499914,341.5650512,0.5,0.5,2,128,0.593061089,0.878942847,0.316917747,0.60878112,0.770007253,0.346125185,0.015720031,-0.108935595,0.029207438,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
387,2018,54.9,Freirina,100,-71.09185882,-28.4998026,82,0.685586544,315,0.25,0,2,32,0.567631912,0.882801354,0.285400897,0.642999332,0.786435843,0.362740219,0.07536742,-0.096365511,0.077339321,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
388,2018,38.4,Freirina,100,-71.09189141,-28.49990136,82,0.685586544,315,0.25,0,2,32,0.54485946,0.861716926,0.27938661,0.624372274,0.799035966,0.350256652,0.079512814,-0.06268096,0.070870042,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
389,2018,173,Freirina,100,-71.09193635,-28.5001082,82,0.685586544,225,0.25,0,2,4,0.488983365,0.818696916,0.250098854,0.488244258,0.72287029,0.289848924,-0.000739107,-0.095826626,0.039750069,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
390,2018,109.8,Freirina,100,-71.09189426,-28.50004569,82,0.685586544,225,0.25,0,2,4,0.543331997,0.870503604,0.273614973,0.508953166,0.723161638,0.280490875,-0.034378831,-0.147341967,0.006875902,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
392,2018,36.4,Freirina,100,-71.09180972,-28.49990262,82,0.685586544,315,0.25,0,2,32,0.54485946,0.861716926,0.27938661,0.624372274,0.799035966,0.350256652,0.079512814,-0.06268096,0.070870042,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
393,2018,22.12,Freirina,100,-71.09177731,-28.49981288,82,0.685586544,315,0.25,0,2,32,0.588213354,0.881573081,0.307967722,0.608618861,0.789390981,0.330034465,0.020405507,-0.0921821,0.022066742,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
394,2018,44.24,Freirina,100,-71.09172429,-28.49971444,82,1.532725565,341.5650512,0.625,0.125,3,64,0.589181278,0.878185749,0.312564641,0.616750423,0.776223779,0.345835954,0.027569145,-0.10196197,0.033271313,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
395,2018,66.36,Freirina,100,-71.09168167,-28.49962486,82,1.532725565,341.5650512,0.625,0.125,3,64,0.576680286,0.862280726,0.302807748,0.617842881,0.79071486,0.347826093,0.041162595,-0.071565866,0.045018345,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
396,2018,52.35,Freirina,100,-71.09162901,-28.49954446,82,1.532725565,341.5650512,0.625,0.125,3,64,0.562130171,0.898370087,0.283676177,0.606479928,0.801665425,0.338503093,0.044349757,-0.096704662,0.054826915,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
397,2018,17.45,Freirina,100,-71.0915966,-28.49945473,80,0.685586544,45,1.875,-1.875,3,128,0.55423595,0.885686815,0.279032677,0.580901869,0.780433178,0.327844322,0.026665919,-0.105253637,0.048811644,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
402,2018,34.9,Freirina,100,-71.09152857,-28.49911289,82,1.028318474,135,0.75,0.75,2,4,0.559633048,0.814024389,0.318181843,0.411038954,0.646212101,0.23502475,-0.148594094,-0.167812288,-0.083157092,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
403,2018,35.3,Freirina,100,-71.09157101,-28.49919345,80,0.685586544,45,1.875,-1.875,3,128,0.543440016,0.826810956,0.29548642,0.458556145,0.668195724,0.257507503,-0.084883871,-0.158615232,-0.037978917,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
404,2018,35.6,Freirina,100,-71.09159268,-28.49925628,80,0.685586544,45,1.875,-1.875,3,128,0.553564779,0.873087287,0.289686173,0.582543965,0.77803117,0.324660629,0.028979186,-0.095056117,0.034974456,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
405,2018,34.9,Freirina,100,-71.09160378,-28.49930122,80,0.685586544,45,1.875,-1.875,3,128,0.542723354,0.872159123,0.275882572,0.532587227,0.750375986,0.301940799,-0.010136127,-0.121783137,0.026058227,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
421,2018,79.2,Freirina,100,-71.09176489,-28.50021912,83,1.71353711,261.8698976,0.875,0.625,3,8,0.567213122,0.899652243,0.27903226,0.600474668,0.811101139,0.302470773,0.033261546,-0.088551104,0.023438513,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
423,2018,17.96,Freirina,100,-71.09170078,-28.50007574,83,1.71353711,261.8698976,0.875,0.625,3,8,0.585886018,0.904983699,0.299050003,0.605907795,0.789642751,0.324459881,0.020021777,-0.115340948,0.025409877,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
424,2018,53.3,Freirina,100,-71.09165833,-28.49999518,83,1.71353711,261.8698976,0.875,0.625,3,8,0.57923285,0.879207015,0.295805305,0.573735949,0.777161002,0.312308848,-0.005496901,-0.102046013,0.016503543,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
425,2018,18,Freirina,100,-71.09161606,-28.49992364,82,1.413153707,300.9637565,0.625,-0.625,2,64,0.573600292,0.860587478,0.301481098,0.534741136,0.759468973,0.296748996,-0.038859156,-0.101118505,-0.004732102,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
427,2018,35.92,Freirina,100,-71.09153081,-28.49974449,82,1.413153707,300.9637565,0.625,-0.625,2,64,0.590875643,0.8939991,0.312127501,0.599725364,0.784073472,0.331163913,0.008849721,-0.109925628,0.019036412,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
