ID arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
277,0.210100338,0.318448573,0.280603111,0.346849114,0.23075451,0.283051729,0.204211205,0.241701007
278,0.222115383,0.301004648,0.290770441,0.346326292,0.222639948,0.203952566,0.174217626,0.313305259
279,0.22867249,0.265511662,0.259781003,0.301953137,0.220144749,0.233820602,0.186090216,0.259887725
280,0.187105373,0.265529186,0.26003179,0.294075608,0.206812665,0.228947371,0.172318608,0.292555839
281,0.192104891,0.263955325,0.267117888,0.286039263,0.209197596,0.212971583,0.179968312,0.280050188
282,0.224769369,0.267964691,0.255060732,0.320724308,0.224979073,0.229158372,0.192582309,0.265578628
283,0.224769369,0.267964691,0.255060732,0.320724308,0.224979073,0.229158372,0.192582309,0.265578628
284,0.200991496,0.267835706,0.256914914,0.306323111,0.218181819,0.225049064,0.1847682,0.274894476
285,0.183565691,0.261128783,0.257273823,0.292479664,0.197979107,0.244764909,0.162425548,0.283282906
286,0.184615389,0.267298967,0.252551019,0.30148688,0.168786287,0.232914388,0.153811052,0.31040287
287,0.217086047,0.255226254,0.228025645,0.283657581,0.209512949,0.195635438,0.166073486,0.288447589
288,0.20924297,0.26839599,0.240451753,0.291731656,0.174989596,0.207758397,0.157841399,0.260445327
289,0.197546527,0.277423233,0.251555324,0.303179115,0.174143568,0.215126157,0.152099967,0.296821803
290,0.208386004,0.288667291,0.298501581,0.36186111,0.194510058,0.280474991,0.198668823,0.293266177
291,0.206716731,0.266381383,0.297413796,0.347312897,0.217409238,0.281556576,0.193918645,0.305562615
292,0.211361751,0.273547083,0.285975456,0.354117334,0.207232758,0.268292665,0.180457249,0.290458024
293,0.211361751,0.273547083,0.285975456,0.354117334,0.207232758,0.268292665,0.180457249,0.290458024
294,0.219593659,0.275249511,0.277836204,0.32382229,0.21040535,0.239165336,0.152854636,0.284988582
295,0.192104891,0.263955325,0.267117888,0.286039263,0.209197596,0.212971583,0.179968312,0.280050188
296,0.182724267,0.263662666,0.254768729,0.314333439,0.18836236,0.208213076,0.183490515,0.316964835
297,0.182724267,0.263662666,0.254768729,0.314333439,0.18836236,0.208213076,0.183490515,0.316964835
298,0.210292071,0.27849263,0.276232928,0.333207548,0.196428582,0.221225917,0.170348898,0.302436233
299,0.222115383,0.301004648,0.290770441,0.346326292,0.222639948,0.203952566,0.174217626,0.313305259
300,0.190644652,0.373120636,0.325436413,0.375489175,0.206726804,0.23031868,0.18006143,0.343555361
301,0.205449194,0.350168973,0.299314111,0.382066876,0.197495982,0.282986343,0.205943018,0.307645619
302,0.184439167,0.344163954,0.307941973,0.333413869,0.181499779,0.229267672,0.165409267,0.350316554
303,0.206034958,0.323364705,0.278111905,0.350715518,0.211340219,0.238284826,0.196310684,0.33893609
304,0.196624637,0.321387798,0.298367232,0.348689795,0.217604771,0.220570892,0.16924566,0.334571838
305,0.209686279,0.282283455,0.267386109,0.336961895,0.200435579,0.231444523,0.186187401,0.310896605
306,0.201629743,0.27404803,0.24010466,0.322756559,0.211929634,0.210952938,0.197811216,0.309923649
307,0.202633828,0.264562786,0.235238358,0.300677359,0.211436704,0.225119755,0.170870438,0.319269508
308,0.206181198,0.27217415,0.248376623,0.319892794,0.24210526,0.242099777,0.188698485,0.308448553
309,0.206213087,0.272672474,0.262396961,0.341077596,0.205996126,0.241430983,0.174935967,0.301910818
310,0.22333239,0.281161934,0.287701309,0.367450297,0.255677253,0.293041229,0.212686568,0.309366673
311,0.218939483,0.29072246,0.295738518,0.36882776,0.242864877,0.283941805,0.222407579,0.301374227
312,0.206406444,0.296383649,0.267519772,0.36096859,0.22599861,0.269349843,0.195194378,0.289419889
313,0.207337871,0.299057484,0.271899045,0.358444035,0.193820223,0.24930802,0.197829038,0.292363077
314,0.198243588,0.284537733,0.263913453,0.341162145,0.213806123,0.249081701,0.188822582,0.280515999
315,0.20863463,0.288377345,0.292450339,0.371409029,0.278778911,0.301080108,0.199864328,0.30529955
316,0.219327733,0.283253193,0.283675641,0.35426569,0.277490824,0.274049491,0.206628472,0.308391601
317,0.206181198,0.27217415,0.248376623,0.319892794,0.24210526,0.242099777,0.188698485,0.308448553
318,0.223656356,0.265595198,0.252616554,0.314142197,0.217614412,0.218745947,0.179289445,0.316816062
319,0.223656356,0.265595198,0.252616554,0.314142197,0.217614412,0.218745947,0.179289445,0.316816062
320,0.219804063,0.273295701,0.251883745,0.331287175,0.23410885,0.218950078,0.193963751,0.322007298
321,0.233406767,0.287335098,0.261222303,0.353183508,0.23714681,0.251181126,0.214981079,0.31191501
322,0.233406767,0.287335098,0.261222303,0.353183508,0.23714681,0.251181126,0.214981079,0.31191501
323,0.206635788,0.323372662,0.286613047,0.33037135,0.235856727,0.226363644,0.196546361,0.336794883
324,0.19976078,0.311205685,0.29093492,0.307673216,0.201217011,0.225690886,0.176648214,0.326723814
325,0.206703901,0.312883437,0.282089561,0.317307711,0.217689827,0.230739996,0.200967893,0.29068926
326,0.206310689,0.324734449,0.289665967,0.339892447,0.219215155,0.211925209,0.18343924,0.331999004
327,0.227879807,0.285601258,0.272908896,0.355331838,0.247140527,0.21962133,0.193227082,0.318613946
328,0.227879807,0.285601258,0.272908896,0.355331838,0.247140527,0.21962133,0.193227082,0.318613946
329,0.217779338,0.270531386,0.264705867,0.336749822,0.219232321,0.19854337,0.172118172,0.34339574
330,0.214285702,0.275345773,0.267332703,0.331257939,0.215096623,0.217968449,0.161427811,0.33506301
331,0.199641079,0.264562786,0.259902,0.326187402,0.223961219,0.234088272,0.178576425,0.293898046
332,0.203835741,0.2615529,0.293512672,0.351823688,0.255879968,0.26226756,0.189411432,0.303683341
333,0.193375304,0.274613857,0.297008246,0.365466893,0.273331553,0.275924981,0.212220609,0.30030781
334,0.193375304,0.274613857,0.297008246,0.365466893,0.273331553,0.275924981,0.212220609,0.30030781
335,0.20065324,0.295316219,0.27547729,0.344212145,0.188389629,0.242301658,0.178600475,0.283335477
336,0.188370124,0.277499974,0.222759947,0.312860996,0.164248839,0.228135422,0.166892812,0.264905244
337,0.20065324,0.295316219,0.27547729,0.344212145,0.188389629,0.242301658,0.178600475,0.283335477
338,0.197374076,0.287105441,0.282859445,0.362933874,0.252804488,0.259004235,0.203083113,0.288750499
339,0.204915687,0.292310745,0.280921578,0.384425819,0.236545429,0.253110439,0.200726986,0.30540061
340,0.195242181,0.287284762,0.278832018,0.35523358,0.212691188,0.229126573,0.170371369,0.29916209
341,0.225364834,0.292485148,0.292534381,0.349949777,0.215998396,0.246755794,0.163680136,0.302269846
342,0.239337146,0.288728654,0.27125749,0.348654717,0.187376082,0.240799367,0.168627173,0.317907065
343,0.224185929,0.292381197,0.260191858,0.358715832,0.211141288,0.22120814,0.174308911,0.315453857
344,0.206310689,0.324734449,0.289665967,0.339892447,0.219215155,0.211925209,0.18343924,0.331999004
345,0.216631904,0.329268277,0.305142432,0.326182604,0.239516124,0.230148807,0.184337348,0.273516625
346,0.225435808,0.282155573,0.253623188,0.275502264,0.22368066,0.277251154,0.189580396,0.231108934
347,0.196517408,0.328859061,0.293886572,0.272197872,0.236064926,0.215733603,0.16178678,0.29899317
348,0.205835983,0.329525471,0.272132427,0.33734718,0.245812684,0.236381322,0.187260643,0.29612577
349,0.191423401,0.346153855,0.305448413,0.34342584,0.203305796,0.19402352,0.127698734,0.335377336
350,0.163507119,0.356479198,0.298124999,0.305993497,0.179071039,0.181098446,0.142113179,0.354415298
351,0.163507119,0.356479198,0.298124999,0.305993497,0.179071039,0.181098446,0.142113179,0.354415298
352,0.168039873,0.328944117,0.275740802,0.273439348,0.164624184,0.17481418,0.130328789,0.375841707
353,0.217904061,0.302558959,0.292459995,0.322580665,0.254458904,0.193203166,0.149750724,0.351721615
354,0.220125347,0.301070482,0.314534456,0.349220723,0.248882562,0.210874289,0.169729576,0.333477676
355,0.209569573,0.288491845,0.321332306,0.360456675,0.261834919,0.238903403,0.187401995,0.32072863
356,0.189377084,0.307088137,0.321865439,0.399251908,0.204045624,0.24611932,0.191420898,0.293861896
357,0.191889629,0.31638962,0.326552749,0.398803055,0.252939612,0.251431853,0.215316758,0.307766259
358,0.201423138,0.300942302,0.307802349,0.386369228,0.249053538,0.233513296,0.18487674,0.299383909
359,0.181837693,0.291572809,0.296442688,0.370344818,0.229364008,0.243169412,0.179838717,0.290129811
360,0.204652146,0.300635844,0.295577198,0.354763985,0.257662416,0.280180901,0.192905992,0.278324485
361,0.171904638,0.290297538,0.258910686,0.319930077,0.205661967,0.259888798,0.182702571,0.28178367
362,0.207568645,0.278249145,0.244369805,0.308219165,0.210144922,0.240832508,0.182499677,0.284089476
363,0.163160697,0.321753412,0.309742987,0.343554914,0.252475262,0.241450593,0.205858916,0.302593112
364,0.179768309,0.303520203,0.31512931,0.376749337,0.225503355,0.250160724,0.208718359,0.302294463
365,0.179933891,0.301092774,0.329657793,0.399192095,0.208141729,0.24539797,0.202390447,0.320512831
366,0.184188738,0.29992193,0.337800592,0.375549585,0.239606991,0.248010263,0.196857661,0.313768744
367,0.199324325,0.282406777,0.3156766,0.34673366,0.236086413,0.280708641,0.181569472,0.294098854
368,0.208882034,0.277748346,0.300627947,0.328803003,0.247406229,0.243559241,0.173406944,0.304927349
369,0.200894699,0.300535619,0.299384683,0.307421803,0.199906424,0.206072778,0.164025351,0.326958776
370,0.182113826,0.304878056,0.289660394,0.285023272,0.200981051,0.173135072,0.14416784,0.362862617
371,0.187805533,0.320373654,0.28347984,0.28527832,0.172305599,0.198246539,0.132684231,0.358963668
372,0.178106517,0.360777915,0.303795099,0.310023874,0.164936468,0.171684504,0.139920503,0.355057001
373,0.178106517,0.360777915,0.303795099,0.310023874,0.164936468,0.171684504,0.139920503,0.355057001
374,0.155824512,0.371312052,0.324049383,0.309016705,0.162057742,0.159292042,0.126917556,0.372300923
375,0.154336125,0.361080885,0.320318162,0.308771938,0.156594515,0.163603812,0.121746868,0.369158864
376,0.135938615,0.294748515,0.332333237,0.201451287,0.13385354,0.162470296,0.129711762,0.342833072
377,0.132314727,0.331173599,0.328762144,0.24731119,0.132441878,0.157400712,0.124940522,0.35238868
378,0.138072118,0.353936672,0.320648819,0.269581944,0.144885212,0.14581047,0.118463747,0.356857657
379,0.17799975,0.346977711,0.30475831,0.267526329,0.170870617,0.166538611,0.125982791,0.359501183
380,0.208442345,0.314151317,0.275882572,0.301940799,0.195330694,0.221998379,0.14895162,0.325247526
381,0.208442345,0.314151317,0.275882572,0.301940799,0.195330694,0.221998379,0.14895162,0.325247526
382,0.187628731,0.29239729,0.288976789,0.288157433,0.184696943,0.194233283,0.13392511,0.34365496
383,0.205122873,0.284057021,0.29798761,0.314210325,0.214285716,0.205555558,0.172033772,0.327354252
384,0.220218107,0.276687443,0.29171598,0.340289026,0.25552243,0.231781915,0.203658551,0.315789491
385,0.216129929,0.295161903,0.31636855,0.354913205,0.251364619,0.27187255,0.214460626,0.315749437
386,0.190955132,0.292581886,0.316917747,0.346125185,0.221735597,0.283110619,0.200837672,0.311464012
387,0.180476755,0.29673177,0.285400897,0.362740219,0.214574888,0.293397099,0.214808285,0.312062621
388,0.178184837,0.302907288,0.27938661,0.350256652,0.236542374,0.287671208,0.210593611,0.301991582
389,0.168627456,0.295308918,0.250098854,0.289848924,0.219014928,0.233459353,0.187378377,0.292800575
390,0.194855422,0.29543066,0.273614973,0.280490875,0.222060397,0.287351757,0.194393739,0.304066777
391,0.1636509,0.308942556,0.285316586,0.310074627,0.216417924,0.256164044,0.187056959,0.313186824
392,0.178184837,0.302907288,0.27938661,0.350256652,0.236542374,0.287671208,0.210593611,0.301991582
393,0.216251925,0.314179987,0.307967722,0.330034465,0.241734684,0.284165144,0.229055971,0.314042717
394,0.210456505,0.29953137,0.312564641,0.345835954,0.237275332,0.292564869,0.229776949,0.32483229
395,0.195121944,0.308023661,0.302807748,0.347826093,0.255616456,0.259433985,0.22685121,0.309693426
396,0.211375907,0.302113235,0.283676177,0.338503093,0.255519211,0.267955095,0.218418524,0.311733127
397,0.20298402,0.292811573,0.279032677,0.327844322,0.222207233,0.246621177,0.207918763,0.311031669
398,0.224702999,0.302860439,0.288544536,0.349505454,0.257700205,0.249835417,0.200657889,0.292730093
399,0.233971298,0.302315086,0.289686173,0.324660629,0.239942729,0.233652323,0.180016011,0.322841495
400,0.185177803,0.300758541,0.288299769,0.261222184,0.192381099,0.178800315,0.153985023,0.292973012
401,0.18875213,0.278500378,0.261990935,0.245730534,0.162415206,0.213957936,0.148218349,0.257034183
402,0.157812506,0.324465424,0.318181843,0.23502475,0.154847935,0.155120283,0.121463425,0.339966953
403,0.195739552,0.309788793,0.29548642,0.257507503,0.183881491,0.16701515,0.135638297,0.359978616
404,0.233971298,0.302315086,0.289686173,0.324660629,0.239942729,0.233652323,0.180016011,0.322841495
405,0.208442345,0.314151317,0.275882572,0.301940799,0.195330694,0.221998379,0.14895162,0.325247526
406,0.21279265,0.291021258,0.273397058,0.321468771,0.201554134,0.232150048,0.175192848,0.299002677
407,0.20298402,0.292811573,0.279032677,0.327844322,0.222207233,0.246621177,0.207918763,0.311031669
408,0.195162967,0.273190707,0.282592177,0.276374996,0.199064657,0.235363886,0.156093284,0.232475638
409,0.210830435,0.307770431,0.316259354,0.304182738,0.254213303,0.20526728,0.193834618,0.324174464
410,0.208366871,0.309838563,0.317025065,0.345121205,0.256474555,0.230933025,0.202702701,0.325662822
411,0.203698754,0.306883365,0.287498385,0.333688438,0.26891616,0.248606965,0.200254932,0.307100147
412,0.203838393,0.312244892,0.299767464,0.333770126,0.270336896,0.257226199,0.216737613,0.320085257
413,0.197315425,0.314346015,0.310138017,0.33275044,0.253483236,0.257387251,0.227223948,0.319289207
414,0.18963182,0.316063851,0.309412688,0.341172785,0.255210459,0.27937746,0.230290443,0.323129267
415,0.19011198,0.326671779,0.308491319,0.316677213,0.252841294,0.278585345,0.23209691,0.317077786
416,0.206335038,0.316148728,0.306668401,0.326367795,0.234290823,0.28098321,0.231159508,0.302836716
417,0.188986063,0.298180848,0.304903358,0.311406851,0.206227005,0.276810467,0.213531792,0.299310595
418,0.223004043,0.286664903,0.299289286,0.315362841,0.255511016,0.305657417,0.23411575,0.302688867
419,0.2153579,0.282003224,0.278686345,0.296353757,0.244055584,0.29447484,0.230416268,0.293591559
420,0.2153579,0.282003224,0.278686345,0.296353757,0.244055584,0.29447484,0.230416268,0.293591559
421,0.234878466,0.28125,0.27903226,0.302470773,0.270292193,0.293025136,0.235372335,0.275093168
422,0.235041529,0.28843838,0.282859445,0.322932899,0.272563159,0.310625076,0.21994555,0.295657218
423,0.227805689,0.286189467,0.299050003,0.324459881,0.290563256,0.306751281,0.238513067,0.301000744
424,0.204168975,0.297620624,0.295805305,0.312308848,0.250306487,0.286256552,0.225010052,0.307164639
425,0.195528835,0.327009648,0.301481098,0.296748996,0.243889034,0.278268218,0.227297142,0.307638973
426,0.209855273,0.321317434,0.305551916,0.324411154,0.269958824,0.28897658,0.234038234,0.32035175
427,0.215871707,0.310351551,0.312127501,0.331163913,0.266119182,0.282687813,0.231632382,0.326838732
428,0.20556958,0.32535854,0.306110591,0.332382143,0.251125664,0.26438567,0.207352921,0.318204701
429,0.199115038,0.314423829,0.295419276,0.337824464,0.244489789,0.25685063,0.226947531,0.331188112
430,0.207877174,0.31765154,0.304964989,0.344864011,0.223777175,0.234939739,0.207381472,0.323712766
431,0.197489023,0.316607684,0.314635992,0.324451417,0.218418524,0.219338715,0.19687748,0.327726424
432,0.202799052,0.311170191,0.315183192,0.285260022,0.221590906,0.219902351,0.175550401,0.324984908
433,0.193378434,0.334922582,0.304273188,0.314985096,0.217244238,0.2217457,0.188947022,0.323890865
434,0.197562918,0.336245626,0.301629364,0.324978113,0.225931033,0.23302646,0.200105473,0.333127946
435,0.207599193,0.314024389,0.305278838,0.345640898,0.270425409,0.262718439,0.225119755,0.333643466
436,0.209926769,0.311320752,0.30553031,0.351317763,0.257617176,0.280430526,0.237094834,0.336521745
437,0.219359607,0.316917747,0.320864886,0.34462747,0.260469228,0.294399798,0.231015176,0.333979249
438,0.217060015,0.319577008,0.323056281,0.348311096,0.264561772,0.265462607,0.233732551,0.329588026
439,0.219387054,0.313199699,0.309641033,0.337372839,0.275960773,0.282540917,0.234954327,0.332292706
440,0.211538464,0.33103314,0.310020894,0.303646058,0.249861658,0.289876699,0.224110037,0.304259628
441,0.2139889,0.309868425,0.296523094,0.321059346,0.263046741,0.284978479,0.218862623,0.304984033
442,0.217570007,0.294915944,0.293491215,0.322755694,0.285474092,0.293098956,0.232025281,0.296979874
443,0.240394011,0.284434348,0.283653855,0.3373169,0.285434932,0.31374225,0.221412018,0.302238822
444,0.216125339,0.271319926,0.266188025,0.322411537,0.252446592,0.292480797,0.223989233,0.266804546
445,0.21318163,0.269470841,0.247736633,0.317766756,0.267525136,0.292687833,0.237035006,0.272478491
446,0.226851866,0.282395124,0.274670601,0.328531355,0.287199557,0.301020414,0.232881352,0.295492828
447,0.213225186,0.299920708,0.300707549,0.309984535,0.275709808,0.285582989,0.228586867,0.301392823
448,0.208413273,0.318620414,0.309047192,0.320636958,0.259077728,0.292314738,0.223645195,0.31082809
449,0.205866188,0.317578107,0.313790411,0.325028539,0.271756977,0.2900078,0.228538603,0.316191465
450,0.223639354,0.316220433,0.316726893,0.323402375,0.267667115,0.283435345,0.245082289,0.326053947
451,0.22535497,0.315533996,0.321634799,0.332702488,0.274311185,0.286534458,0.240513101,0.328650624
452,0.221638083,0.295094937,0.297950625,0.339251637,0.270089895,0.291848034,0.261464208,0.341802955
453,0.222916663,0.30313316,0.298498631,0.343154579,0.277416736,0.283075094,0.259877205,0.340079457
454,0.212285519,0.315424174,0.298028916,0.3396191,0.261995375,0.269913822,0.231967002,0.330830306
455,0.201229066,0.309821308,0.304618329,0.313379854,0.237978801,0.246840253,0.197598964,0.320954233
456,0.213251159,0.268261969,0.257115006,0.332452357,0.254172802,0.279143393,0.186092377,0.246557504
457,0.21619074,0.319064438,0.303799927,0.331299812,0.273743391,0.261425853,0.238618329,0.334137291
458,0.231754348,0.314671814,0.302270949,0.339693695,0.279647201,0.287564754,0.271691322,0.347465992
459,0.221638083,0.295094937,0.297950625,0.339251637,0.270089895,0.291848034,0.261464208,0.341802955
460,0.214698598,0.296342939,0.305233687,0.32635501,0.270691991,0.273627251,0.262841105,0.335134447
461,0.21690926,0.318725616,0.308634788,0.320853561,0.269041777,0.278969407,0.257034272,0.327935219
462,0.212343812,0.31808731,0.310082078,0.322369277,0.270652175,0.285230517,0.238254145,0.321387798
463,0.207010776,0.305592,0.296459019,0.312828064,0.272452682,0.266697288,0.246931687,0.318621218
464,0.183585763,0.263975978,0.25510478,0.293152094,0.26654911,0.23267591,0.233054847,0.298079371
465,0.225136384,0.281707793,0.278491169,0.310646296,0.279785365,0.285957128,0.231661007,0.290893763
466,0.168469205,0.25608772,0.219069019,0.275209785,0.219406679,0.223736465,0.195634365,0.301761568
467,0.198291197,0.307622492,0.283293933,0.306358039,0.240902871,0.254443288,0.246117473,0.31993407
468,0.210924834,0.325266421,0.306166261,0.328438163,0.258507133,0.280228317,0.245848954,0.324534744
469,0.2129765,0.337868899,0.317926466,0.307731539,0.262320817,0.269090682,0.246079847,0.323551685
470,0.207803503,0.327044427,0.311174333,0.313576758,0.271727324,0.2747958,0.25632152,0.32897535
471,0.216931939,0.30972296,0.296143264,0.340091825,0.277127296,0.289008707,0.269550085,0.343695819
472,0.221396342,0.312421083,0.305302918,0.337546021,0.296819091,0.257405519,0.24243021,0.334357321
473,0.219616458,0.30144909,0.283268452,0.327299774,0.264303893,0.281297505,0.213510722,0.287908584
474,0.219001606,0.306976736,0.31775102,0.339296997,0.282946765,0.260869563,0.241131485,0.334098518
475,0.208383471,0.313746929,0.323717535,0.30761832,0.264561772,0.263622105,0.24228029,0.317664891
476,0.210928157,0.324527591,0.317329913,0.306378126,0.250034064,0.26231432,0.247925714,0.322780013
477,0.212117165,0.32477808,0.312716782,0.315458804,0.261760235,0.275365174,0.234010279,0.326678425
478,0.202953041,0.298350126,0.297904015,0.301450014,0.236623242,0.264913648,0.229224652,0.318170309
479,0.188999161,0.275485933,0.224686533,0.274697393,0.189616725,0.279868424,0.206820324,0.308115274
480,0.212980896,0.288469195,0.274412096,0.323807091,0.226376355,0.280657917,0.254192948,0.319964558
481,0.212980896,0.288469195,0.274412096,0.323807091,0.226376355,0.280657917,0.254192948,0.319964558
482,0.209677413,0.310250372,0.299763829,0.302083313,0.2563802,0.271312207,0.244084597,0.319597423
483,0.209677413,0.310250372,0.299763829,0.302083313,0.2563802,0.271312207,0.244084597,0.319597423
484,0.205041781,0.308138788,0.299222797,0.310265571,0.251749694,0.247257039,0.249642164,0.32044512
485,0.214751855,0.290039837,0.296860695,0.30427739,0.263139933,0.256204396,0.23577024,0.326886952
486,0.212688103,0.285647839,0.286099762,0.302244574,0.258022308,0.282557219,0.255001992,0.335302979
487,0.210440457,0.296088666,0.271160692,0.31826219,0.268945634,0.301842153,0.25796178,0.321953982
488,0.198866859,0.264279962,0.221767604,0.310344815,0.183349788,0.279913962,0.210879683,0.310865939
489,0.209474251,0.272258908,0.230707809,0.298701316,0.269564629,0.299843013,0.233952254,0.328767121
490,0.226653963,0.274879634,0.250968069,0.317241371,0.260619342,0.285714298,0.248978257,0.315371007
491,0.217969716,0.272983879,0.272927523,0.320959002,0.276183426,0.27361241,0.257271439,0.299473614
492,0.229212537,0.237337887,0.22077921,0.296932369,0.242347285,0.28216216,0.244906068,0.284505785
493,0.168233976,0.278475314,0.240306929,0.315799415,0.197693914,0.265022427,0.186037123,0.274793118
494,0.211609408,0.297302663,0.291837275,0.345829606,0.226756275,0.273765743,0.197799981,0.286339074
495,0.182371467,0.290393025,0.306026608,0.377332658,0.238866389,0.24756144,0.178041548,0.283637762
496,0.195989639,0.290206999,0.297151148,0.375470757,0.253472686,0.246806026,0.200796962,0.284014493
497,0.19894293,0.30553031,0.315799654,0.403908998,0.234106421,0.259337693,0.212104976,0.303746641
498,0.189377084,0.307088137,0.321865439,0.399251908,0.204045624,0.24611932,0.191420898,0.293861896
499,0.2282428,0.304520071,0.318952233,0.378883868,0.243669182,0.258673877,0.194828734,0.302838504
500,0.2282428,0.304520071,0.318952233,0.378883868,0.243669182,0.258673877,0.194828734,0.302838504
501,0.245275259,0.310178638,0.30141288,0.372500598,0.235601023,0.249676913,0.19311741,0.315669954
502,0.230847731,0.304771662,0.277588457,0.354179382,0.236131951,0.232562616,0.17132777,0.32323733
503,0.20246619,0.322321743,0.304126352,0.349483073,0.213293388,0.20971787,0.155658573,0.33278206
504,0.189069033,0.331792057,0.299850553,0.30685547,0.221812576,0.184038684,0.164189443,0.324734777
505,0.189069033,0.331792057,0.299850553,0.30685547,0.221812576,0.184038684,0.164189443,0.324734777
