ID Arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
188,0.542431732,0.600633925,0.57401316,0.644510825,0.540249693,0.591434698,0.477321825,0.512735322
189,0.408670255,0.577202909,0.552707744,0.612260538,0.567785223,0.541013016,0.463709679,0.544479049
190,0.427704765,0.526246125,0.464003712,0.56815439,0.521166492,0.526044089,0.382018066,0.417930149
191,0.467570194,0.571895411,0.470511138,0.585536534,0.586776855,0.55136083,0.430111977,0.468818775
192,0.513169865,0.60393046,0.539384244,0.624953862,0.614566287,0.550935538,0.472454122,0.53231661
193,0.515444025,0.619916379,0.568295488,0.648733077,0.597715228,0.549237741,0.48509934,0.556022417
194,0.455331425,0.625508827,0.60359737,0.6417534,0.605481722,0.5177079,0.516839923,0.566289146
195,0.466177226,0.618435962,0.586071985,0.618882321,0.592529711,0.561258289,0.530125682,0.549768084
196,0.52296451,0.598097494,0.582587466,0.650724633,0.603161402,0.560050572,0.54032258,0.583303343
197,0.548195755,0.592376494,0.583824114,0.643478264,0.537828951,0.533532673,0.505220882,0.592005522
198,0.517521579,0.594350724,0.576744185,0.624354238,0.57652173,0.579623274,0.496088936,0.558853968
199,0.469135792,0.620058577,0.60628742,0.610709104,0.556120277,0.603103311,0.506565865,0.544357711
200,0.463654232,0.616220125,0.600597226,0.607563325,0.590280672,0.594626633,0.474636266,0.534161465
201,0.510618651,0.602339177,0.589743596,0.617193247,0.57738342,0.568217047,0.435607597,0.498127322
202,0.387992822,0.566149297,0.532447221,0.544519346,0.489068807,0.430799241,0.382924768,0.469796319
203,0.366620448,0.560431672,0.523251277,0.467902971,0.533158798,0.451834858,0.411206887,0.487090023
204,0.421950134,0.605235949,0.580763563,0.586509288,0.623996962,0.504559263,0.416528898,0.530006724
205,0.469961265,0.60768673,0.58230769,0.607911183,0.619735258,0.558941457,0.441679609,0.547849274
206,0.481445317,0.62174238,0.588957074,0.600579908,0.608924955,0.59917011,0.48854336,0.555632112
207,0.528816986,0.60077974,0.569118844,0.618682998,0.576788828,0.600995454,0.429358542,0.524442958
208,0.512481619,0.600891855,0.587668591,0.62686566,0.56958868,0.55080214,0.473049083,0.540960951
209,0.527054099,0.612974567,0.584978706,0.63148351,0.616019818,0.539765835,0.497652601,0.549537179
210,0.47001933,0.61714492,0.5826598,0.611222436,0.60973723,0.562627497,0.520098431,0.568509199
